2025-07-03 08:14:48,812 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:14:48,812 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 08:14:49,002 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:14:49,020 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 09:57:11,928 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 09:57:11,989 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 09:57:11,996 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 09:57:11,998 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 09:57:11,998 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 09:57:12,195 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 09:57:12,195 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 09:57:12,522 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 09:57:12,554 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 11:36:46,622 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 11:36:46,683 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 11:36:46,689 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 11:36:46,691 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
